Date,Close,High,Low,Open,Volume
2025-07-11 13:30:00+00:00,114.69499969482422,114.87000274658203,114.52999877929688,114.8499984741211,284113
2025-07-11 13:35:00+00:00,114.83000183105469,114.9000015258789,114.56500244140625,114.68499755859375,204361
2025-07-11 13:40:00+00:00,115.10679626464844,115.16999816894531,114.81300354003906,114.83499908447266,183132
2025-07-11 13:45:00+00:00,114.79000091552734,115.125,114.7300033569336,115.125,132409
2025-07-11 13:50:00+00:00,114.70999908447266,114.81999969482422,114.66999816894531,114.77999877929688,87792
2025-07-11 13:55:00+00:00,114.61000061035156,114.77999877929688,114.5999984741211,114.69999694824219,125211
2025-07-11 14:00:00+00:00,114.58149719238281,114.62000274658203,114.50530242919922,114.61000061035156,134745
2025-07-11 14:05:00+00:00,114.80999755859375,114.80999755859375,114.54499816894531,114.58999633789062,142058
2025-07-11 14:10:00+00:00,114.86000061035156,114.90979766845703,114.7699966430664,114.81999969482422,112559
2025-07-11 14:15:00+00:00,114.88999938964844,114.94999694824219,114.80000305175781,114.86000061035156,92214
2025-07-11 14:20:00+00:00,115.19329833984375,115.19329833984375,114.8949966430664,114.9000015258789,114708
2025-07-11 14:25:00+00:00,115.18000030517578,115.2699966430664,115.11000061035156,115.19000244140625,115885
2025-07-11 14:30:00+00:00,115.19499969482422,115.2979965209961,115.1500015258789,115.16999816894531,111262
2025-07-11 14:35:00+00:00,115.08000183105469,115.25499725341797,115.08000183105469,115.19439697265625,136278
2025-07-11 14:40:00+00:00,115.0199966430664,115.08999633789062,114.93000030517578,115.08499908447266,85534
2025-07-11 14:45:00+00:00,115.0199966430664,115.02999877929688,114.92500305175781,115.01000213623047,77649
2025-07-11 14:50:00+00:00,115.125,115.13500213623047,115.0199966430664,115.02040100097656,81171
2025-07-11 14:55:00+00:00,115.32499694824219,115.40499877929688,115.12999725341797,115.12999725341797,106589
2025-07-11 15:00:00+00:00,115.30500030517578,115.37000274658203,115.29000091552734,115.31999969482422,80937
2025-07-11 15:05:00+00:00,115.4000015258789,115.44149780273438,115.30999755859375,115.30999755859375,101574
2025-07-11 15:10:00+00:00,115.44000244140625,115.54000091552734,115.3499984741211,115.41500091552734,140290
2025-07-11 15:15:00+00:00,115.37999725341797,115.44499969482422,115.33999633789062,115.44000244140625,113643
2025-07-11 15:20:00+00:00,115.41000366210938,115.4800033569336,115.31999969482422,115.38999938964844,99492
2025-07-11 15:25:00+00:00,115.25499725341797,115.40499877929688,115.20999908447266,115.4000015258789,168802
2025-07-11 15:30:00+00:00,115.31500244140625,115.31999969482422,115.1449966430664,115.23999786376953,91940
2025-07-11 15:35:00+00:00,115.31999969482422,115.44000244140625,115.30500030517578,115.31500244140625,105828
2025-07-11 15:40:00+00:00,115.45999908447266,115.51139831542969,115.30000305175781,115.33000183105469,154359
2025-07-11 15:45:00+00:00,115.4800033569336,115.52999877929688,115.41999816894531,115.45999908447266,113356
2025-07-11 15:50:00+00:00,115.4801025390625,115.58999633789062,115.4749984741211,115.48999786376953,90672
2025-07-11 15:55:00+00:00,115.49500274658203,115.5199966430664,115.44999694824219,115.48490142822266,57420
2025-07-11 16:00:00+00:00,115.41000366210938,115.5199966430664,115.37000274658203,115.48999786376953,105627
2025-07-11 16:05:00+00:00,115.30999755859375,115.42500305175781,115.26000213623047,115.40499877929688,97401
2025-07-11 16:10:00+00:00,115.38999938964844,115.4000015258789,115.26000213623047,115.31500244140625,71917
2025-07-11 16:15:00+00:00,115.33999633789062,115.44499969482422,115.31500244140625,115.38999938964844,66244
2025-07-11 16:20:00+00:00,115.3550033569336,115.36000061035156,115.29000091552734,115.3550033569336,61485
2025-07-11 16:25:00+00:00,115.37000274658203,115.37999725341797,115.31400299072266,115.36000061035156,49809
2025-07-11 16:30:00+00:00,115.44999694824219,115.44999694824219,115.33499908447266,115.36000061035156,47094
2025-07-11 16:35:00+00:00,115.44010162353516,115.51000213623047,115.44010162353516,115.44999694824219,53524
2025-07-11 16:40:00+00:00,115.40370178222656,115.45770263671875,115.36000061035156,115.44750213623047,87784
2025-07-11 16:45:00+00:00,115.47000122070312,115.49359893798828,115.41000366210938,115.41000366210938,77770
2025-07-11 16:50:00+00:00,115.44000244140625,115.51499938964844,115.41999816894531,115.47000122070312,54372
2025-07-11 16:55:00+00:00,115.36000061035156,115.44499969482422,115.34500122070312,115.44000244140625,59532
2025-07-11 17:00:00+00:00,115.27999877929688,115.37999725341797,115.26000213623047,115.36499786376953,88429
2025-07-11 17:05:00+00:00,115.31999969482422,115.33000183105469,115.19000244140625,115.2699966430664,58887
2025-07-11 17:10:00+00:00,115.36000061035156,115.3949966430664,115.30999755859375,115.32499694824219,61280
2025-07-11 17:15:00+00:00,115.30000305175781,115.38510131835938,115.28500366210938,115.37000274658203,63555
2025-07-11 17:20:00+00:00,115.3550033569336,115.3550033569336,115.30000305175781,115.30999755859375,43894
2025-07-11 17:25:00+00:00,115.30999755859375,115.38929748535156,115.30500030517578,115.33999633789062,68466
2025-07-11 17:30:00+00:00,115.40010070800781,115.44000244140625,115.30500030517578,115.30500030517578,60519
