Date,Close,High,Low,Open,Volume
2015-10-05,92.82964324951172,93.35906788501977,90.82407067382879,90.82407067382879,5367863
2015-10-06,92.66768646240234,93.52099285506745,92.48706616499412,92.84208361565418,3156933
2015-10-07,93.48358154296875,93.88220058547286,92.71747904679597,93.45243601301301,3117917
2015-10-08,94.84765625,95.30856651620913,92.98533581344824,93.23447031826808,5014942
2015-10-09,94.91618347167969,95.38955003088785,94.21858489219518,94.95978524685844,3693531
2015-10-12,94.1375961303711,95.03450415489932,93.95697586150482,94.92238816655248,3376070
2015-10-13,93.19084167480469,93.91335240678558,92.91679479264454,93.91335240678558,4095822
2015-10-14,93.43377685546875,93.83240596772043,92.81715878654846,93.178409274344,3507238
2015-10-15,93.48358154296875,94.1998591441086,92.54307203194007,93.99431654041727,3636105
2015-10-16,93.67041778564453,94.17492954991631,92.9665965364095,93.70778645011542,3643950
2015-10-19,92.94171142578125,93.40884472183846,92.41852014597288,93.33410737091788,8320616
2015-10-20,87.59765625,88.99284299163936,87.3672011639999,88.74993168000049,16762778
2015-10-21,87.77207946777344,88.8558410086869,86.76306524405648,87.35477093189436,7312168
2015-10-22,89.74649810791016,90.35689298807355,88.2080596512126,88.2828069534381,5840027
2015-10-23,90.1139907836914,90.61850281618472,89.50359584167916,90.07038901473543,5617438
2015-10-26,89.47867584228516,90.31329276108858,89.19839582169408,90.15758495224564,3649912
2015-10-27,85.86615753173828,89.58457562710876,85.53605254068142,89.38526601542114,15698891
2015-10-28,87.71599578857422,87.96514018479897,85.64190994565897,85.90351056758276,8902924
2015-10-29,87.54158020019531,87.70975412329948,86.58862445929765,87.42324111048484,3881078
2015-10-30,87.2488784790039,88.0274374630798,87.13676248602144,87.47310052384516,4167264
2015-11-02,87.42950439453125,87.52293107037839,86.93122547630543,87.51047484300699,3998021
2015-11-03,88.37000274658203,88.9430289604934,87.13675672863027,87.21150403272102,4549472
2015-11-04,88.21428680419922,88.84959409534926,88.008744163302,88.78730302416228,3678677
2015-11-05,87.13054656982422,88.68144152318807,86.96860565147198,88.20185185320234,5331357
2015-11-06,86.91676330566406,87.73406287066112,86.6778649871441,87.13680703998966,4963165
2015-11-09,85.06840515136719,86.80988023299012,84.7980691684342,86.70929570038479,8447078
2015-11-10,85.16902923583984,85.33878076499886,84.32030169317107,85.09988235474776,4728757
2015-11-11,84.88610076904297,85.62796204482713,84.55918089179026,85.55880514507189,3310381
2015-11-12,83.64128112792969,84.68491099368732,83.62242152595968,84.68491099368732,4917664
2015-11-13,82.83026885986328,83.61613578795408,82.76739850217882,83.58469810051885,4826035
2015-11-16,84.0625228881836,84.30142628506626,82.8554328329639,82.8554328329639,4383577
2015-11-17,84.13167572021484,84.76036435039585,83.8110423614322,84.38315217572462,2944595
2015-11-18,85.38904571533203,85.44562954026838,84.40828617476116,84.7414975729987,4340063
2015-11-19,85.96744537353516,86.59613891858599,85.50850330008429,85.63423398159684,4972266
2015-11-20,87.07393646240234,87.337980900207,86.28806459647605,86.36351303182806,5414514
