Date,Close,High,Low,Open,Volume
2020-10-05,44.501590728759766,44.63585656738651,44.20322156615383,44.479214037475046,10457400
2020-10-06,44.35240173339844,44.73282252013357,44.25543418384229,44.57617716035261,12524900
2020-10-07,44.464290618896484,44.59109565012059,44.15846353984308,44.4717485667207,13674700
2020-10-08,44.62109375,45.02817994759891,44.45524605434362,44.568323636506314,14266400
2020-10-09,44.72663497924805,44.884945313097866,44.538169474449106,44.6663246373498,9846200
2020-10-12,44.89248275756836,44.990485625470946,44.590939674741364,44.7266350685279,20211200
2020-10-13,44.74924850463867,45.020639283088805,44.36477727658255,45.005561698090986,22109600
2020-10-14,44.04815673828125,44.86986643048005,44.01800156820388,44.824633675364,16591900
2020-10-15,43.84462356567383,43.93508622060117,43.512925247102956,43.806931032433766,13644500
2020-10-16,43.76168441772461,44.04815275605045,43.731529250373455,43.78430223111549,13364200
2020-10-19,43.196292877197266,43.94261753725606,43.03044518943837,43.837077315294394,16075100
2020-10-20,43.15861129760742,43.47523204379463,42.789217551299586,43.37723202754969,18696200
2020-10-21,42.781681060791016,43.50538810309164,42.73644829223867,43.053071920592785,21498300
2020-10-22,43.21891403198242,43.4676870207171,42.60074448633388,42.917368052434625,16636100
2020-10-23,43.69384002685547,43.70138025713988,43.316909033782345,43.53552969994602,12879600
2020-10-26,43.58076858520508,43.61092088331867,42.947524312729016,43.362147888286465,15196800
2020-10-27,43.25660705566406,43.61092027856977,43.203836940002454,43.49784269176159,12253000
2020-10-28,42.449981689453125,43.23399619505854,42.30674603038826,42.90983521768323,18720200
2020-10-29,42.789207458496094,43.2038338746414,42.23135116800945,42.33689139184447,19146100
2020-10-30,42.96260070800781,43.02290817831791,42.49520415326553,42.668592084570996,17632800
2020-11-02,43.49784469604492,43.882313110117174,42.9701406393578,43.47522687703661,16086400
2020-11-03,43.53554153442383,44.01047552001105,43.35461334323382,43.58077430116034,10693500
2020-11-04,43.135986328125,43.61091733704573,42.65351508847227,43.11336851168442,20785700
2020-11-05,43.837074279785156,44.45524085911728,43.573220867396216,43.73153118937648,20156400
2020-11-06,44.1235466003418,44.289397178101595,43.73153797384495,43.784310965114024,11986200
2020-11-09,45.11111068725586,45.66896993760593,44.86233480006092,45.261883690790135,24265900
2020-11-10,46.06096649169922,46.29466474414003,45.38249242537168,45.44279988924833,22051800
2020-11-11,45.9855842590332,46.24943482169269,45.586038299647285,46.20420493995418,12196900
2020-11-12,45.82727813720703,45.99312584509742,45.48803961418351,45.9177407847614,13293300
2020-11-13,46.03081512451172,46.12881511475401,45.518188730339226,45.70665423185101,10652800
2020-11-16,45.90265655517578,46.332357663573546,45.75942381096163,45.84234909078493,14289400
2020-11-17,45.797122955322266,46.000666069103275,45.503117194001604,45.65389019040484,11698200
2020-11-18,45.472965240478516,46.09867221335706,45.45788765219466,46.083594625073204,11698800
2020-11-19,45.39003372192383,45.56342164979088,45.15633832494262,45.533269353111564,12663000
2020-11-20,45.26187515258789,45.48049582268419,45.19402745758405,45.390030312175526,14225400
2020-11-23,45.405113220214844,45.52573103927807,45.231725285046174,45.23926264059453,11601400
2020-11-24,45.714195251464844,45.83481306707205,45.50311479309112,45.68404007862415,15481400
2020-11-25,45.540809631347656,45.78958550626932,45.480502158362704,45.736812513243386,10604300
2020-11-27,45.66896057128906,45.789578374227624,45.5408025380545,45.623727816778874,5763700
2020-11-30,45.540809631347656,45.684042395973165,45.37495904806654,45.47296192689227,21839100
2020-12-01,45.66896057128906,45.92527088624765,45.4427996744934,45.55588012289123,14282600
2020-12-02,46.256980895996094,46.70175966906359,45.993127424249316,46.287136071468154,14169900
2020-12-03,46.54344177246094,46.61128946840534,46.015737790199566,46.06850790085017,11937200
2020-12-04,46.40021514892578,46.58868068801626,46.18913466538633,46.40021514892578,10495800
2020-12-07,46.24943542480469,46.51328886666039,46.121280257200446,46.37759346816443,12537500
2020-12-08,46.324825286865234,46.51329080644096,45.89512413229302,46.121282180632775,13421100
2020-12-09,46.33236312866211,46.60375393982082,46.05343496197372,46.32482577313243,14949500
2020-12-10,45.61618423461914,46.249428372454815,45.48049173256975,46.181580683552596,15464400
2020-12-11,45.49557113647461,45.63126652828516,45.20910564332376,45.29203092451414,13673000
2020-12-14,45.21664810180664,46.030820544567646,45.05833775207722,45.69158202675056,15706500
2020-12-15,45.6463508605957,45.78958650409826,45.20911232572061,45.28449738753349,15876000
2020-12-16,45.163883209228516,45.57096947769571,44.98295502021331,45.382503932193046,17165900
2020-12-17,45.239261627197266,45.34480473279953,44.937718524171835,45.21664668530315,12095500
2020-12-18,45.5785026550293,45.81973830109301,45.073416419757066,45.231726773282176,31909400
2020-12-21,44.847259521484375,45.329730826095954,44.6889462881071,45.2769607068888,18567500
2020-12-22,44.4703254699707,44.79448351944411,44.372322594126764,44.71909846156762,12951500
2020-12-23,44.44770050048828,44.68893609778564,44.39493039331418,44.62862863633888,14012100
2020-12-24,44.357234954833984,44.530622849259956,44.2215395808041,44.47785274555444,7751100
2020-12-28,44.462791442871094,44.6135644554179,44.214018416561494,44.59848686658761,15355600
2020-12-29,44.33462905883789,44.6587899767088,44.20647101245017,44.500476757552725,15686100
2020-12-30,43.829532623291016,44.432621598651345,43.76922516363252,44.349699201090296,18259800
2020-12-31,44.28939437866211,44.32708690510988,43.73907544040938,43.76923061186977,12906300
2021-01-04,44.364776611328125,44.590937507148794,44.05569331289583,44.447701889695004,19129800
2021-01-05,44.16123962402344,44.54570799857269,44.07077410880147,44.37232007469711,16220000
2021-01-06,44.696475982666016,44.88494147133394,44.13107951666225,44.33462258951422,22678500
2021-01-07,44.595909118652344,44.77115324810432,44.25304181255259,44.397807943871555,19079900
2021-01-08,44.039695739746094,44.466378964990206,43.712064548432906,44.36732693105928,28411600
2021-01-11,43.780635833740234,44.230176074496725,43.65110871843249,44.00159693148562,15688000
2021-01-12,43.62825012207031,43.773019145480475,43.193948864923,43.63587107411379,22699300
2021-01-13,43.47586441040039,43.6206305221101,43.33871634392109,43.597773479877375,16985400
2021-01-14,43.46063232421875,43.757785546661395,43.17109714821789,43.346341281798374,18341100
2021-01-15,43.719688415527344,43.811119503267655,43.20919212034836,43.262527163742035,15785300
2021-01-19,43.46824264526367,43.872068791914884,43.41490761002432,43.76539581489475,18821300
2021-01-20,43.62825012207031,43.72730215284438,43.17109182187575,43.437767012565644,19923100
2021-01-21,43.635868072509766,43.81873021739232,43.46824201758294,43.57491208652132,13601500
2021-01-22,43.78825759887695,43.95588075670976,43.247283365634686,43.55967554507863,16364500
2021-01-25,44.512088775634766,44.66447583476151,43.56729424082344,43.78825533123016,22444300
2021-01-26,43.102516174316406,43.64348748750933,42.980607105054034,43.422529297718555,37892700
2021-01-27,42.00532913208008,43.399663750234204,41.95199410281709,43.15584564316309,37239000
2021-01-28,42.18819808959961,42.91965543578078,41.90628390263173,41.90628390263173,24000800
2021-01-29,41.71580505371094,42.11201030894217,41.510082926578846,41.906288181810076,26231200
2021-02-01,41.35769271850586,42.11200712767367,41.31197863140225,42.11200712767367,20541100
2021-02-02,41.52531433105469,42.03580762585625,41.273875252809376,41.47197929746471,18974500
2021-02-03,41.74629211425781,41.83010517386266,41.33484777067536,41.38056477769869,13909300
2021-02-04,42.01295471191406,42.18819882614504,41.593892446879835,41.7234195678821,14761700
2021-02-05,42.15010070800781,42.424396840780254,42.03580968383881,42.0586696325975,12069500
2021-02-08,41.94437789916992,42.27200906260342,41.74627675470711,42.18819603383558,17887700
2021-02-09,41.906280517578125,42.13485964818392,41.66246239072643,41.92151951382402,19605600
2021-02-10,41.87580490112305,42.24153211215198,41.84532690690193,42.07390895701883,16232800
2021-02-11,41.60151290893555,41.952004064297675,41.510081823708894,41.921526067041526,17398800
2021-02-12,41.29673767089844,41.662464883054476,41.28149867374091,41.46436082654817,18357300
2021-02-16,41.258644104003906,41.38817122779346,41.014825947953945,41.228166107862236,22095700
2021-02-17,43.42253494262695,43.62063611597831,42.38630626591684,42.668220480258256,40531300
2021-02-18,43.4149055480957,43.89492374899351,43.07203540459727,43.38442755610889,20759900
2021-02-19,43.011085510253906,43.73492188753206,42.93489052464796,43.68158685087865,18689400
2021-02-22,43.011085510253906,43.30823868776331,42.782506366519094,43.07203859219715,17854900
2021-02-23,43.453006744384766,43.833972969831706,42.88917835838661,43.285383581636424,21062000
2021-02-24,43.52157211303711,43.75015122147085,43.17870199711596,43.49109703004272,17136900
2021-02-25,43.04918670654297,43.323482874498616,42.470119279280276,42.7596515396407,24165300
2021-02-26,42.13487243652344,43.13300519451263,42.12725438935901,43.02633509495728,23935200
2021-03-01,42.18057632446289,42.630116537492164,42.11962033993084,42.27962834605682,20550400
2021-03-02,41.89104080200195,42.30248497395209,41.84532381404929,42.14247987592969,17184600
2021-03-03,42.19581604003906,42.645356260733045,41.44912265603812,41.571031720639475,22838700
2021-03-04,41.753902435302734,42.378686882954945,41.548180301581844,42.32535183790234,23692000
2021-03-05,42.66822052001953,42.82060760318512,41.84533201485049,41.868191966577534,23598100
2021-03-08,43.27014923095703,43.65873354376773,42.53107374412148,42.63012578720733,23648800
2021-03-09,42.82061004638672,43.50634759994497,42.79775009335536,43.353963414626705,20956400
2021-03-10,43.4911003112793,43.65110540860058,42.553920954874556,43.19394425070098,18848600
2021-03-11,42.29486846923828,43.57491520107409,42.26439338060722,43.43776712933871,30312900
2021-03-12,42.38629913330078,42.797740409724156,42.3710601369086,42.46249120872031,22002400
2021-03-15,42.3939208984375,42.62250005129605,41.982476679367124,42.52345092586704,18970600
2021-03-16,42.3939208984375,42.6072610535666,42.241533827684584,42.43963789162586,19044700
2021-03-17,42.47774124145508,42.75965548160245,42.12725295299704,42.49298024180658,17867000
2021-03-18,42.9044189453125,42.950133033872675,42.40916167127114,42.47773571065315,19970700
2021-03-19,42.8510856628418,43.064425835655754,42.630124537260556,42.99585179345957,39055000
2021-03-22,43.11776351928711,43.17871661244863,42.49297905503576,42.56917114812318,20656600
2021-03-23,43.36157989501953,43.75016420401234,42.95775658673693,42.98823167877458,20084100
2021-03-24,43.437767028808594,43.75778016429773,43.14823479496318,43.23204782822323,14819800
2021-03-25,43.719688415527344,43.84159750136172,43.20157407409579,43.46824929106415,18047400
2021-03-26,44.32923889160156,44.38257394106745,43.71969339303268,43.757789441716575,19632700
2021-03-29,44.824485778808594,44.938773898177075,44.15398443365573,44.26065450768292,18577300
2021-03-30,44.64162063598633,44.93115576962501,44.36732449954353,44.85496078364561,13239700
2021-03-31,44.30636978149414,44.58828395285575,44.237795749915215,44.496852879597654,19531700
2021-04-01,44.420658111572266,44.489232143483314,43.99397782994038,44.20731797075632,12885100
2021-04-05,44.85496139526367,45.05306545496983,44.542569214842324,44.59590425248439,14326300
2021-04-06,45.03782272338867,45.03782272338867,44.71019157272821,44.80924359436869,12198300
2021-04-07,44.954010009765625,45.304498203797266,44.7940049089957,45.053062032093294,13218400
2021-04-08,44.359474182128906,44.76764496351022,44.30556533251831,44.69833316575203,16472400
2021-04-09,44.274757385253906,44.51349571011119,44.08992496612125,44.35946918380258,13872000
2021-04-12,44.31326675415039,44.58281099294946,44.228552011153006,44.40568150205124,19564600
2021-04-13,44.374874114990234,44.48269180688518,44.020615145103484,44.1823416829459,15489100
2021-04-14,44.436485290527344,44.76764130410125,44.12073222384197,44.28245875945385,13890100
2021-04-15,44.436485290527344,44.598211826139234,44.3132646532309,44.328667600119424,13338400
2021-04-16,44.883155822753906,45.03718234292724,44.51349393702482,44.72142929858709,19866200
2021-04-19,44.96787643432617,45.214317723695814,44.73683809276862,45.05259117838671,11955400
2021-04-20,44.96787643432617,45.0833970740109,44.64442334370798,44.7599410455808,16673600
2021-04-21,44.77534103393555,45.314432420479484,44.70602924226831,44.97557640444613,18310100
2021-04-22,44.11302947998047,44.73683561161967,44.00521178908741,44.62131497834183,20921900
2021-04-23,44.1284294128418,44.25935298413501,43.727961632726576,43.997508779360125,18099400
2021-04-26,43.8511848449707,44.19774380373365,43.78187305321811,44.174640852420026,15073600
2021-04-27,43.37370681762695,43.68175988943245,43.28129207121003,43.57394219564407,21858600
2021-04-28,43.45842742919922,43.635556941178145,43.38911562557162,43.412218580843415,12862500
2021-04-29,44.14383316040039,44.29785968444361,43.535430006226065,43.55083295241155,18169200
2021-04-30,44.505802154541016,44.55971100588848,43.86659300597529,44.166943160000315,16861500
2021-05-03,44.60591506958008,44.9216710970047,44.567409168468664,44.844656356969935,17559100
2021-05-04,45.129608154296875,45.168116997148566,44.629025513159576,44.652128468620795,22067700
2021-05-05,45.198917388916016,45.48386753319532,45.09109968581014,45.1527114806204,17882200
2021-05-06,45.66099166870117,45.72260051845669,45.19891207538206,45.36834155338024,14593100
2021-05-07,45.222023010253906,45.491567266405546,45.12960531859159,45.283631866883404,15678600
2021-05-10,45.83811950683594,46.092260776904375,45.45305466178974,45.49926350080747,22563000
2021-05-11,45.08339309692383,46.04605521666778,44.89086067297503,46.04605521666778,17971900
2021-05-12,44.9832763671875,45.36064121876153,44.783043934674474,44.860055730761395,14718600
2021-05-13,45.29133224487305,45.58397943845922,44.63672018616191,44.667526081637895,13305100
2021-05-14,45.198917388916016,45.637891144596814,45.18351444021345,45.44535869253288,13770000
2021-05-17,44.62131881713867,45.49156629934751,44.56740996705434,45.352942702612935,22387000
