Date,Close,High,Low,Open,Volume
2025-09-24 13:30:00+00:00,255.07449340820312,255.72999572753903,254.8999938964844,255.22000122070312,1247914
2025-09-24 13:31:00+00:00,254.7400054931641,255.3699951171875,254.63999938964844,255.16000366210935,116603
2025-09-24 13:32:00+00:00,254.2449951171875,254.80499267578125,254.0500030517578,254.75999450683597,148411
2025-09-24 13:33:00+00:00,254.32000732421875,254.4199981689453,254.0500030517578,254.2050018310547,112559
2025-09-24 13:34:00+00:00,253.5540008544922,254.3800048828125,253.5,254.35989379882807,113844
2025-09-24 13:35:00+00:00,254.00999450683597,254.0749969482422,253.52999877929688,253.52999877929688,84869
2025-09-24 13:36:00+00:00,253.1699981689453,254.00650024414065,253.1499938964844,254.00650024414065,168890
2025-09-24 13:37:00+00:00,253.22999572753903,253.5200042724609,253.1699981689453,253.1699981689453,112757
2025-09-24 13:38:00+00:00,252.8800048828125,253.3000030517578,252.63999938964844,253.2400054931641,196810
2025-09-24 13:39:00+00:00,252.71499633789065,253.13999938964844,252.6199951171875,252.875,150351
2025-09-24 13:40:00+00:00,252.88999938964844,252.93499755859372,252.56500244140625,252.7700042724609,111456
2025-09-24 13:41:00+00:00,252.80999755859372,252.8800048828125,252.6999969482422,252.8699951171875,93944
2025-09-24 13:42:00+00:00,252.8603973388672,252.97000122070312,252.7301025390625,252.82000732421875,78602
2025-09-24 13:43:00+00:00,252.9011993408203,253.05499267578125,252.82000732421875,252.8800048828125,122699
2025-09-24 13:44:00+00:00,252.77999877929688,253.0249938964844,252.7700042724609,252.8800048828125,91632
2025-09-24 13:45:00+00:00,252.51499938964844,252.93499755859372,252.42999267578125,252.7899932861328,144108
2025-09-24 13:46:00+00:00,252.625,252.75900268554688,252.4900054931641,252.51499938964844,82507
2025-09-24 13:47:00+00:00,252.4600067138672,252.6100006103516,252.27999877929688,252.6100006103516,97711
2025-09-24 13:48:00+00:00,252.82000732421875,252.8500061035156,252.38999938964844,252.4600067138672,119710
2025-09-24 13:49:00+00:00,252.4850006103516,252.82899475097656,252.4600067138672,252.82899475097656,82195
