Date,Close,High,Low,Open,Volume
2025-09-24 13:30:00+00:00,114.95999908447266,115.02999877929688,114.56999969482422,114.56999969482422,229703
2025-09-24 13:31:00+00:00,115.2249984741211,115.2300033569336,114.93000030517578,114.93000030517578,51277
2025-09-24 13:32:00+00:00,115.04000091552734,115.1999969482422,114.8000030517578,115.1999969482422,51242
2025-09-24 13:33:00+00:00,114.9000015258789,115.04000091552734,114.87999725341795,115.02999877929688,26484
2025-09-24 13:34:00+00:00,114.80500030517578,114.93000030517578,114.79000091552734,114.88999938964844,37082
2025-09-24 13:35:00+00:00,114.81999969482422,114.88999938964844,114.7699966430664,114.80500030517578,42433
2025-09-24 13:36:00+00:00,114.87000274658205,114.88500213623048,114.7699966430664,114.80999755859376,42403
2025-09-24 13:37:00+00:00,114.80999755859376,115.0,114.79000091552734,114.87999725341795,32169
2025-09-24 13:38:00+00:00,114.83000183105467,114.95999908447266,114.80500030517578,114.80500030517578,33937
2025-09-24 13:39:00+00:00,114.91000366210938,114.93000030517578,114.7750015258789,114.83000183105467,33233
2025-09-24 13:40:00+00:00,115.02999877929688,115.08000183105467,114.9000015258789,114.91000366210938,40053
2025-09-24 13:41:00+00:00,115.1500015258789,115.1698989868164,114.97000122070312,115.02559661865234,22394
2025-09-24 13:42:00+00:00,115.16000366210938,115.19129943847656,115.0999984741211,115.1500015258789,25381
2025-09-24 13:43:00+00:00,115.12000274658205,115.1500015258789,115.03500366210938,115.1500015258789,36619
2025-09-24 13:44:00+00:00,115.05500030517578,115.13999938964844,115.0,115.12000274658205,27958
2025-09-24 13:45:00+00:00,114.91000366210938,115.0999984741211,114.90499877929688,115.05999755859376,29120
2025-09-24 13:46:00+00:00,115.02999877929688,115.04669952392578,114.83000183105467,114.91999816894533,40859
2025-09-24 13:47:00+00:00,115.08999633789062,115.12670135498048,114.97000122070312,115.0500030517578,40646
2025-09-24 13:48:00+00:00,115.13999938964844,115.22000122070312,115.08499908447266,115.08999633789062,52475
2025-09-24 13:49:00+00:00,115.06999969482422,115.12999725341795,115.0500030517578,115.12999725341795,20452
2025-09-24 13:50:00+00:00,115.16000366210938,115.19000244140624,115.06999969482422,115.07990264892578,31927
2025-09-24 13:51:00+00:00,115.1750030517578,115.22000122070312,115.16000366210938,115.18000030517578,28235
2025-09-24 13:52:00+00:00,115.1999969482422,115.1999969482422,115.1050033569336,115.15499877929688,23499
2025-09-24 13:53:00+00:00,115.16000366210938,115.26000213623048,115.12999725341795,115.20999908447266,25336
2025-09-24 13:54:00+00:00,115.23999786376952,115.29000091552734,115.13999938964844,115.13999938964844,93717
2025-09-24 13:55:00+00:00,115.2300033569336,115.26000213623048,115.19000244140624,115.2300033569336,47873
2025-09-24 13:56:00+00:00,115.20980072021484,115.23509979248048,115.15039825439452,115.22000122070312,24275
