Date,Close,High,Low,Open,Volume
2015-10-05,29.04398727416992,29.099893465032974,28.70155219131505,28.7504711080256,6488900
2015-10-06,28.99506950378418,29.14182625971788,28.876264511446568,28.96711507430696,5352300
2015-10-07,29.204729080200195,29.407394741493327,29.03700513081373,29.20472908020019,4870400
2015-10-08,29.28159523010254,29.32352420770536,28.92518292519213,29.04398791545596,5017900
2015-10-09,29.057973861694336,29.42137088422903,28.897237179646226,29.37245195173852,4307300
2015-10-12,29.092905044555664,29.218697301392307,28.94614563432564,29.12085680594532,3788000
2015-10-13,28.9531307220459,29.078922957801964,28.88324733146163,28.988072417338035,4328700
2015-10-14,28.30321311950684,28.9112073215532,28.219352493747632,28.88325555688762,10003800
2015-10-15,28.659629821777344,29.099902880506697,28.429012377792752,28.80638928527505,12242600
2015-10-16,28.491905212402344,29.03001607356941,28.4290090684768,28.78541877346716,12933500
2015-10-19,28.46395874023437,28.72952060730144,28.39407530116098,28.401062578715397,7749200
2015-10-20,28.82733917236328,29.009037591734987,28.47791687936494,28.540812998739863,6848700
2015-10-21,28.7225284576416,29.16979149735621,28.701563960706363,28.99508024721026,8864500
2015-10-22,29.23967170715332,29.547162513789303,28.90422646376448,28.90422646376448,7961800
2015-10-23,29.78475570678711,29.82668734194273,29.239657779166816,29.456300561983355,9879400
2015-10-26,29.71487808227539,29.896576538126297,29.5122124718363,29.728855296707167,5262000
2015-10-27,29.421363830566406,29.6729483749908,29.281597008891733,29.53317888743489,5796000
2015-10-28,30.09225845336914,30.211060791347585,29.4143781351491,29.491251490726388,9443400
2015-10-29,30.050338745117188,30.204085517360635,29.917559138286677,30.03636152346938,5574500
2015-10-30,29.47727394104004,30.04333918998192,29.40040058633272,30.03634924907324,9148400
2015-11-02,29.76380157470703,29.938512783136662,29.51920694925814,29.51920694925814,5523800
2015-11-03,29.840673446655277,29.95947578284701,29.5122155380853,29.77078736723541,3559200
2015-11-04,29.78475570678711,29.994408550804103,29.69390782943743,29.861629038298805,4060800
2015-11-05,29.7917594909668,29.924539065179893,29.603071043896534,29.78476954891876,6377500
2015-11-06,30.553491592407227,30.91689116172853,30.399744903034097,30.553491592407227,12058000
2015-11-09,30.28792953491211,30.651329100380902,30.07128671726312,30.567468482466868,6781300
2015-11-10,30.30190658569336,30.420708904941712,30.106230922987383,30.18310160056404,6170200
2015-11-11,30.28093719482422,30.56746336848516,30.190086652186203,30.48360009872059,4852700
2015-11-12,29.85465812683105,30.09925280125101,29.82670368807392,30.07828830512416,6991800
